"DataType","Version","pro_long","pro_lat","entry_name"
"Incubation","ISRaDv2",18.82,68.35,"Hicks_Pries_2015"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-4.4781295,58.447189,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-5.3724633,56.566968,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-3.736333,56.058195,"Houston_2024"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.716667,68.633333,"Lavoie_2011"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2535833,63.87836111,"Pegoraro_2019"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.2255,63.88,"Pegoraro_2021"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",-149.23,63.88,"Schuur_2009"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",102.564444,33.068056,"Tangarife-Escobar_2024"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",-148.33,64.69,"Waldrop_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Incubation","ISRaDv2",11.880833,50.131667,"Wunderlich_2012"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",-79.96666667,73.15,"Bouchard_2015"
"Flux","ISRaDv2",113.312,3.130167,"Cook_2018"
"Flux","ISRaDv2",113.312,3.130167,"Cook_2018"
"Flux","ISRaDv2",113.312,3.130167,"Cook_2018"
"Flux","ISRaDv2",113.312,3.130167,"Cook_2018"
"Flux","ISRaDv2",113.312,3.130167,"Cook_2018"
"Flux","ISRaDv2",113.312,3.130167,"Cook_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-114.53333333,62.45,"Cooper_2017"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-132.36666667,60.08333333,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-114.53333333,62.45,"Estop-Aragonés_2018"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
"Flux","ISRaDv2",-2.399167,54.691111,"Hardie_2009"
